date,fund_label,scheme_code,scheme_name,nav,source,source_quality
2018-07-09,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,44.0143,MFAPI,CACHE_FRESH
2018-07-10,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,44.4719,MFAPI,CACHE_FRESH
2018-07-11,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,44.1091,MFAPI,CACHE_FRESH
2018-07-12,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,43.9278,MFAPI,CACHE_FRESH
2018-07-13,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,43.3513,MFAPI,CACHE_FRESH
2018-07-16,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.2845,MFAPI,CACHE_FRESH
2018-07-17,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.594,MFAPI,CACHE_FRESH
2018-07-18,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.1296,MFAPI,CACHE_FRESH
2018-07-19,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.7726,MFAPI,CACHE_FRESH
2018-07-20,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.9217,MFAPI,CACHE_FRESH
2018-07-23,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.358,MFAPI,CACHE_FRESH
2018-07-24,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,43.4321,MFAPI,CACHE_FRESH
2018-07-25,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,43.7169,MFAPI,CACHE_FRESH
2018-07-26,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,43.7464,MFAPI,CACHE_FRESH
2018-07-27,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,44.1976,MFAPI,CACHE_FRESH
2018-07-30,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,44.5011,MFAPI,CACHE_FRESH
2018-07-31,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,44.5768,MFAPI,CACHE_FRESH
2018-08-01,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,44.6519,MFAPI,CACHE_FRESH
2018-08-02,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,44.675,MFAPI,CACHE_FRESH
2018-08-03,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.2085,MFAPI,CACHE_FRESH
2018-08-06,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.3283,MFAPI,CACHE_FRESH
2018-08-07,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.4276,MFAPI,CACHE_FRESH
2018-08-08,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.7819,MFAPI,CACHE_FRESH
2018-08-09,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.0969,MFAPI,CACHE_FRESH
2018-08-10,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.6073,MFAPI,CACHE_FRESH
2018-08-13,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.2625,MFAPI,CACHE_FRESH
2018-08-14,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.4152,MFAPI,CACHE_FRESH
2018-08-16,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.4324,MFAPI,CACHE_FRESH
2018-08-17,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.8602,MFAPI,CACHE_FRESH
2018-08-20,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.101,MFAPI,CACHE_FRESH
2018-08-21,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.3029,MFAPI,CACHE_FRESH
2018-08-23,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.3701,MFAPI,CACHE_FRESH
2018-08-24,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.3247,MFAPI,CACHE_FRESH
2018-08-27,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.5664,MFAPI,CACHE_FRESH
2018-08-28,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.5906,MFAPI,CACHE_FRESH
2018-08-29,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.7967,MFAPI,CACHE_FRESH
2018-08-30,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,47.1629,MFAPI,CACHE_FRESH
2018-08-31,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,47.4771,MFAPI,CACHE_FRESH
2018-09-03,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,47.6095,MFAPI,CACHE_FRESH
2018-09-04,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.8313,MFAPI,CACHE_FRESH
2018-09-05,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.5736,MFAPI,CACHE_FRESH
2018-09-06,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.9511,MFAPI,CACHE_FRESH
2018-09-07,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,47.2865,MFAPI,CACHE_FRESH
2018-09-10,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.6378,MFAPI,CACHE_FRESH
2018-09-11,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.9133,MFAPI,CACHE_FRESH
2018-09-12,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.8452,MFAPI,CACHE_FRESH
2018-09-14,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.3996,MFAPI,CACHE_FRESH
2018-09-17,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,46.1399,MFAPI,CACHE_FRESH
2018-09-18,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.7201,MFAPI,CACHE_FRESH
2018-09-19,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,45.6201,MFAPI,CACHE_FRESH
2018-09-21,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,44.4569,MFAPI,CACHE_FRESH
2018-09-24,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,43.3722,MFAPI,CACHE_FRESH
2018-09-25,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,43.2166,MFAPI,CACHE_FRESH
2018-09-26,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,43.4816,MFAPI,CACHE_FRESH
2018-09-27,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.8123,MFAPI,CACHE_FRESH
2018-09-28,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.5982,MFAPI,CACHE_FRESH
2018-10-01,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.681,MFAPI,CACHE_FRESH
2018-10-03,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.6425,MFAPI,CACHE_FRESH
2018-10-04,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,40.9485,MFAPI,CACHE_FRESH
2018-10-05,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,40.1085,MFAPI,CACHE_FRESH
2018-10-08,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,39.468,MFAPI,CACHE_FRESH
2018-10-09,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,39.3194,MFAPI,CACHE_FRESH
2018-10-10,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,40.7914,MFAPI,CACHE_FRESH
2018-10-11,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,40.1777,MFAPI,CACHE_FRESH
2018-10-12,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.0296,MFAPI,CACHE_FRESH
2018-10-15,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.5551,MFAPI,CACHE_FRESH
2018-10-16,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.0659,MFAPI,CACHE_FRESH
2018-10-17,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.2347,MFAPI,CACHE_FRESH
2018-10-19,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,40.7807,MFAPI,CACHE_FRESH
2018-10-22,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,40.1113,MFAPI,CACHE_FRESH
2018-10-23,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,39.5887,MFAPI,CACHE_FRESH
2018-10-24,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,39.7873,MFAPI,CACHE_FRESH
2018-10-25,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,39.4984,MFAPI,CACHE_FRESH
2018-10-26,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,39.4295,MFAPI,CACHE_FRESH
2018-10-29,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,40.252,MFAPI,CACHE_FRESH
2018-10-30,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,40.6936,MFAPI,CACHE_FRESH
2018-10-31,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.1103,MFAPI,CACHE_FRESH
2018-11-01,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.5901,MFAPI,CACHE_FRESH
2018-11-02,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.847,MFAPI,CACHE_FRESH
2018-11-05,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.6656,MFAPI,CACHE_FRESH
2018-11-06,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,41.8382,MFAPI,CACHE_FRESH
2018-11-09,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.4631,MFAPI,CACHE_FRESH
2018-11-12,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.2125,MFAPI,CACHE_FRESH
2018-11-13,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.3257,MFAPI,CACHE_FRESH
2018-11-14,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.1663,MFAPI,CACHE_FRESH
2018-11-15,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.1709,MFAPI,CACHE_FRESH
2018-11-16,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.0247,MFAPI,CACHE_FRESH
2018-11-19,Nippon India Small Cap,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,42.1167,MFAPI,CACHE_FRESH
